trade_date,expiry,strike,option_type,price,price_sig_rv21,err_sig_rv21,tenor_bucket,mny_bucket,S,T,r_cont,moneyness
2025-10-13,2025-10-16,550.0,call,112.375,113.15160530369087,0.7766053036908716,"(-0.001, 7.0]","(0.8, 0.9]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.8295125757519828
2025-10-13,2025-10-16,570.0,call,92.45500000000001,93.15781273487175,0.7028127348717419,"(-0.001, 7.0]","(0.8, 0.9]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.8596766694156913
2025-10-13,2025-10-16,575.0,call,87.345,88.15936459266686,0.8143645926668626,"(-0.001, 7.0]","(0.8, 0.9]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.8672176928316184
2025-10-13,2025-10-16,601.0,call,61.575,62.16743425320192,0.5924342532019153,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9064310145944394
2025-10-13,2025-10-16,602.0,call,60.545,61.167744624760985,0.6227446247609834,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9079392192776248
2025-10-13,2025-10-16,603.0,call,59.435,60.16805499632005,0.7330549963200497,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9094474239608102
2025-10-13,2025-10-16,604.0,call,58.39,59.16836536787912,0.7783653678791183,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9109556286439957
2025-10-13,2025-10-16,605.0,call,57.540000000000006,58.16867573943807,0.6286757394380658,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9124638333271811
2025-10-13,2025-10-16,606.0,call,56.535,57.16898611099714,0.6339861109971423,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9139720380103665
2025-10-13,2025-10-16,607.0,call,55.56,56.169296482556206,0.6092964825562035,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9154802426935519
2025-10-13,2025-10-16,608.0,call,54.575,55.16960685411527,0.5946068541152698,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9169884473767373
2025-10-13,2025-10-16,609.0,call,53.585,54.169917225674226,0.584917225674225,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9184966520599228
2025-10-13,2025-10-16,610.0,call,52.575,53.17022759723329,0.5952275972332899,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9200048567431082
2025-10-13,2025-10-16,611.0,call,51.754999999999995,52.17053796879247,0.41553796879247784,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9215130614262936
2025-10-13,2025-10-16,612.0,call,50.45,51.17084834035143,0.7208483403514236,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9230212661094791
2025-10-13,2025-10-16,613.0,call,49.504999999999995,50.17115871191049,0.6661587119104979,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9245294707926645
2025-10-13,2025-10-16,614.0,call,48.875,49.17146908346956,0.29646908346956025,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9260376754758499
2025-10-13,2025-10-16,615.0,call,47.900000000000006,48.17177945502874,0.27177945502873513,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9275458801590353
2025-10-13,2025-10-16,616.0,call,46.86,47.17208982658815,0.3120898265881493,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9290540848422207
2025-10-13,2025-10-16,617.0,call,45.985,46.172400198148694,0.18740019814869413,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9305622895254062
2025-10-13,2025-10-16,618.0,call,44.865,45.17271056971174,0.3077105697117375,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9320704942085916
2025-10-13,2025-10-16,620.0,call,42.92,43.1733313128758,0.253331312875801,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9350869035749625
2025-10-13,2025-10-16,622.0,call,40.935,41.17395205634193,0.23895205634192962,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9381033129413333
2025-10-13,2025-10-16,623.0,call,39.945,40.17426242857118,0.2292624285711824,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9396115176245187
2025-10-13,2025-10-16,624.0,call,38.925,39.17457280185488,0.24957280185488173,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9411197223077041
2025-10-13,2025-10-16,625.0,call,37.959999999999994,38.17488317774405,0.2148831777440563,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9426279269908896
2025-10-13,2025-10-16,626.0,call,37.035,37.17519355991237,0.14019355991237603,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.944136131674075
2025-10-13,2025-10-16,627.0,call,36.015,36.17550395684316,0.16050395684315788,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9456443363572604
2025-10-13,2025-10-16,628.0,call,35.015,35.175814387633636,0.16081438763363565,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9471525410404458
2025-10-13,2025-10-16,630.0,call,33.025,33.17643556622738,0.1514355662273843,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9501689504068167
2025-10-13,2025-10-16,631.0,call,32.03,32.17674659089084,0.1467465908908423,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9516771550900021
2025-10-13,2025-10-16,632.0,call,30.994999999999997,31.177058349050185,0.18205834905018747,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9531853597731875
2025-10-13,2025-10-16,633.0,call,30.055,30.177371596515854,0.12237159651585472,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.954693564456373
2025-10-13,2025-10-16,634.0,call,29.045,29.177687796080363,0.1326877960803614,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9562017691395583
2025-10-13,2025-10-16,635.0,call,28.06,28.17800970894052,0.11800970894052298,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9577099738227438
2025-10-13,2025-10-16,636.0,call,27.215,27.178342418708667,-0.03665758129133323,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9592181785059292
2025-10-13,2025-10-16,637.0,call,26.185000000000002,26.178695054323725,-0.00630494567627693,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9607263831891146
2025-10-13,2025-10-16,639.0,call,24.305,24.179535391999707,-0.1254646080002928,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9637427925554855
2025-10-13,2025-10-16,640.0,call,23.310000000000002,23.18009593863826,-0.12990406136174215,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9652509972386709
2025-10-13,2025-10-16,642.0,call,21.43,21.181882624265768,-0.24811737573423187,"(-0.001, 7.0]","(0.9, 1.0]",663.0399780273438,0.00821917808219178,0.037767734335115676,0.9682674066050417
